,expId,Compound,tempNLSDf
545,1,Clotrimazole,0<>6<>4<>7<>8<>10<>11<>16<>9<>8<>9<>6<>7
546,1,Diclofenac Sodium,3<>5<>4<>10<>9<>8<>9<>9<>10<>7<>4<>6<>6
547,1,Risperidone ,3<>5<>5<>16<>11<>12<>10<>7<>7<>9<>8<>6<>4
548,1,Pregnenolone,1<>2<>2<>4<>4<>7<>6<>5<>5<>9<>6<>3<>2
549,1,Naproxen ,1<>4<>7<>16<>20<>19<>17<>12<>13<>13<>12<>12<>12
550,1,Triamcinolone,1<>5<>7<>15<>17<>20<>24<>24<>30<>21<>20<>13<>14
551,1,AZ191,2<>4<>9<>10<>7<>13<>11<>11<>13<>9<>10<>8<>6
552,1,AR-A014418,2<>4<>11<>9<>20<>20<>20<>14<>7<>9<>7<>5<>5
553,1,Ibuprofen ,1<>3<>7<>18<>18<>20<>20<>18<>13<>9<>7<>6<>9
554,1,Miconazole Nitrate,1<>5<>10<>11<>13<>11<>16<>15<>17<>11<>10<>8<>10
555,1,Adenosine,0<>3<>9<>14<>21<>15<>20<>15<>14<>9<>10<>9<>8
556,1,Nefiracetam,1<>4<>4<>7<>14<>15<>11<>9<>10<>6<>6<>7<>5
557,1,Enalaprilat Dihydrate,0<>6<>7<>9<>17<>17<>13<>15<>12<>7<>7<>6<>6
558,1,Amiodarone HCl,2<>3<>4<>12<>11<>20<>14<>15<>8<>6<>7<>10<>4
559,1,Aminoglutethimide ,0<>3<>8<>11<>14<>7<>13<>9<>10<>5<>3<>4<>3
560,1,Elvitegravir (GS-9137; JTK-303),1<>4<>7<>2<>10<>12<>12<>9<>13<>6<>5<>7<>4
561,1,Ipratropium Bromide,0<>0<>7<>7<>9<>12<>12<>10<>6<>4<>4<>3<>2
562,1,Suplatast Tosylate,3<>3<>4<>10<>13<>12<>10<>11<>14<>10<>7<>4<>5
563,1,Desonide,0<>3<>5<>8<>9<>8<>7<>7<>7<>8<>6<>7<>7
564,1,Diclazuril,3<>1<>4<>7<>8<>8<>5<>8<>10<>5<>5<>4<>4
565,1,Deferasirox,2<>4<>8<>15<>15<>12<>12<>6<>12<>5<>7<>4<>3
566,1,Phentolamine Mesylate,4<>3<>6<>10<>11<>23<>20<>17<>12<>10<>10<>5<>8
567,1,Indomethacin ,2<>3<>5<>9<>15<>15<>12<>19<>12<>10<>11<>9<>6
568,1,Lornoxicam,1<>9<>7<>10<>11<>16<>11<>8<>9<>7<>5<>5<>3
569,1,Mesna ,0<>3<>7<>8<>10<>8<>9<>10<>10<>7<>6<>7<>6
570,1,Lovastatin,1<>3<>2<>3<>6<>12<>9<>11<>8<>11<>9<>10<>4
571,1,Nicotinic Acid,1<>2<>11<>12<>13<>18<>13<>18<>17<>10<>8<>9<>6
572,1,Atorvastatin Calcium ,0<>6<>7<>14<>14<>16<>15<>17<>12<>8<>6<>5<>5
573,1,Pyrazinamide,3<>5<>7<>5<>12<>11<>11<>15<>19<>12<>14<>9<>10
574,1,Ivabradine HCl,2<>0<>7<>15<>17<>26<>24<>23<>23<>14<>12<>11<>11
575,1,AdipoRon,1<>7<>6<>12<>19<>15<>17<>14<>15<>13<>10<>12<>8
576,1,GSK2636771,0<>7<>5<>11<>18<>26<>22<>17<>15<>13<>14<>9<>10
577,1,PIK-93,0<>7<>9<>12<>10<>15<>22<>18<>19<>19<>19<>16<>11
578,1,Ethionamide,3<>6<>10<>19<>13<>24<>29<>19<>24<>18<>15<>10<>7
579,1,Aztreonam,2<>7<>4<>10<>21<>24<>22<>20<>16<>14<>9<>12<>8
580,1,Fenofibrate ,2<>4<>8<>11<>15<>14<>16<>17<>15<>8<>5<>5<>5
581,1,Tosedostat (CHR2797),1<>4<>4<>5<>10<>11<>17<>12<>19<>23<>10<>9<>16
582,1,Amiloride HCl ,1<>4<>8<>10<>13<>16<>11<>15<>12<>12<>12<>9<>5
583,1,BIX 02189,1<>1<>5<>7<>6<>10<>10<>8<>9<>9<>6<>5<>7
584,1,Atracurium Besylate,1<>5<>8<>8<>6<>6<>6<>6<>6<>4<>2<>4<>1
585,1,EX 527 (Selisistat),2<>5<>7<>13<>14<>15<>13<>11<>9<>9<>9<>6<>4
586,1,Cimetidine ,2<>4<>7<>8<>4<>4<>5<>4<>4<>2<>3<>0<>1
587,1,PHT-427,0<>1<>1<>5<>5<>13<>11<>8<>9<>10<>8<>6<>5
588,1,Diethylstilbestrol,2<>3<>5<>10<>11<>13<>9<>9<>6<>7<>6<>4<>7
589,1,KU-60019,1<>1<>4<>5<>1<>5<>5<>3<>4<>3<>1<>0<>0
590,1,Protionamide,1<>4<>6<>9<>7<>4<>5<>4<>3<>1<>2<>0<>1
591,1,TWS119,1<>5<>7<>12<>8<>15<>13<>12<>9<>7<>5<>7<>5
592,1,Dipyridamole,2<>0<>2<>2<>5<>7<>6<>3<>3<>4<>1<>1<>1
593,1,Rizatriptan Benzoate ,1<>5<>6<>12<>14<>16<>17<>11<>12<>15<>8<>8<>7
594,1,Avobenzone,1<>1<>6<>11<>10<>12<>13<>12<>12<>8<>6<>8<>5
595,1,Sulfapyridine ,1<>1<>8<>8<>12<>15<>10<>8<>8<>8<>5<>4<>1
596,1,Sulfamethoxazole,2<>1<>6<>16<>22<>21<>17<>19<>13<>13<>12<>9<>4
597,1,Nitazoxanide,0<>6<>16<>15<>27<>22<>24<>15<>15<>10<>6<>5<>7
598,1,Nystatin (Fungicidin),5<>11<>11<>15<>12<>15<>10<>12<>10<>5<>8<>8<>7
599,1,Empty,4<>12<>10<>12<>7<>5<>5<>10<>3<>2<>2<>0<>1
600,1,Empty,0<>3<>13<>12<>25<>23<>14<>12<>22<>17<>12<>13<>10
601,1,Amprenavir ,11<>14<>6<>18<>19<>32<>22<>20<>19<>22<>16<>8<>7
602,1,Sulfamethizole ,3<>8<>9<>11<>13<>17<>18<>19<>16<>13<>12<>9<>10
603,1,Cytarabine,2<>8<>10<>12<>18<>25<>17<>25<>26<>19<>15<>12<>12
604,1,Nicorandil,1<>5<>5<>9<>12<>17<>14<>14<>9<>11<>9<>10<>7
605,1,Dofetilide ,2<>0<>10<>13<>14<>15<>16<>12<>11<>7<>7<>8<>6
606,1,Adenine HCl,0<>5<>3<>6<>9<>9<>8<>11<>9<>6<>3<>2<>3
607,1,Aminophylline,0<>7<>8<>13<>15<>16<>9<>14<>11<>6<>5<>4<>7
608,1,Maraviroc,2<>2<>3<>9<>9<>11<>14<>13<>10<>12<>8<>7<>3
609,1,Sulfanilamide,1<>1<>2<>5<>11<>16<>11<>15<>10<>6<>8<>6<>5
610,1,Mirtazapine,0<>1<>5<>9<>10<>7<>11<>5<>8<>4<>4<>4<>1
611,1,Didanosine,0<>1<>4<>7<>9<>11<>10<>8<>5<>6<>6<>3<>2
612,1,Uridine,0<>8<>8<>11<>14<>15<>12<>9<>5<>5<>2<>2<>2
613,1,Piroxicam ,2<>5<>8<>11<>16<>14<>15<>13<>11<>12<>11<>9<>7
614,1,Nimesulide,1<>2<>7<>9<>13<>10<>7<>8<>4<>7<>2<>3<>1
615,1,Terbinafine ,3<>5<>6<>7<>7<>9<>8<>6<>7<>2<>4<>3<>5
616,1,Captopril,1<>1<>2<>5<>4<>12<>10<>9<>6<>5<>6<>5<>4
617,1,Methocarbamol ,0<>1<>5<>10<>13<>19<>13<>15<>14<>7<>5<>3<>1
618,1,Tiopronin ,3<>5<>5<>4<>7<>10<>5<>7<>8<>7<>13<>6<>8
619,1,Nimodipine,3<>6<>6<>12<>13<>15<>10<>12<>11<>12<>11<>9<>10
620,1,Famotidine ,1<>3<>4<>13<>12<>12<>13<>7<>14<>15<>9<>6<>4
621,1,Quetiapine Fumarate,0<>6<>13<>14<>16<>20<>14<>12<>16<>10<>10<>9<>7
622,1,Rivastigmine Tartrate,1<>6<>7<>19<>15<>24<>19<>12<>18<>16<>11<>9<>8
623,1,Empty,6<>11<>13<>10<>9<>11<>11<>8<>3<>1<>5<>1<>3
624,1,Empty,0<>2<>9<>14<>19<>21<>19<>15<>12<>12<>9<>10<>5
625,1,Ponatinib (AP24534),2<>3<>12<>12<>13<>20<>22<>25<>23<>16<>13<>5<>3
626,1,Trifluridine ,0<>4<>10<>12<>23<>21<>28<>23<>22<>17<>14<>8<>11
627,1,Irbesartan,3<>2<>6<>13<>12<>16<>13<>11<>12<>10<>7<>7<>5
628,1,Ranolazine ,0<>0<>9<>13<>6<>7<>11<>13<>7<>12<>4<>1<>4
629,1,SAR245409 (XL765),0<>2<>1<>9<>9<>12<>12<>9<>6<>2<>5<>3<>2
630,1,Chlorpheniramine Maleate,1<>1<>1<>12<>15<>15<>8<>8<>9<>7<>3<>5<>5
631,1,AZD7762,1<>3<>3<>4<>3<>7<>12<>15<>10<>8<>7<>5<>3
632,1,Butoconazole nitrate,1<>1<>9<>13<>22<>19<>19<>16<>12<>16<>10<>8<>8
633,1,AM1241,0<>4<>11<>14<>19<>16<>12<>8<>8<>6<>6<>3<>6
634,1,Clemastine Fumarate,1<>3<>5<>6<>7<>4<>5<>4<>3<>4<>4<>4<>4
635,1,KRN 633,2<>1<>7<>8<>9<>9<>7<>10<>7<>4<>7<>6<>2
636,1,Diltiazem HCl ,3<>2<>4<>7<>13<>9<>9<>12<>7<>6<>6<>5<>4
637,1,BS-181 HCl,2<>2<>5<>5<>5<>5<>7<>3<>6<>3<>4<>4<>1
638,1,Idoxuridine,1<>7<>8<>8<>16<>18<>16<>12<>16<>12<>11<>11<>13
639,1,Apixaban,3<>5<>5<>7<>10<>9<>12<>10<>8<>6<>8<>7<>4
640,1,Hydroxyurea,3<>6<>9<>12<>18<>10<>12<>8<>14<>9<>7<>8<>4
641,1,Pyridostigmine Bromide ,2<>5<>8<>13<>17<>16<>13<>15<>14<>8<>6<>8<>4
642,1,Amlodipine ,1<>4<>9<>11<>9<>9<>11<>7<>9<>8<>4<>5<>5
643,1,Sulfameter ,5<>8<>8<>5<>16<>18<>17<>7<>11<>10<>10<>8<>6
644,1,Sulfisoxazole,0<>2<>6<>10<>11<>12<>8<>10<>6<>6<>5<>2<>6
645,1,Triamcinolone Acetonide,1<>5<>12<>14<>16<>19<>14<>10<>10<>10<>6<>6<>8
646,1,Isoniazid,0<>4<>6<>6<>15<>13<>14<>13<>8<>7<>9<>4<>4
647,1,Empty,0<>8<>9<>8<>19<>30<>32<>38<>45<>33<>33<>28<>27
648,1,Empty,0<>4<>8<>14<>13<>12<>20<>16<>16<>12<>15<>8<>7
649,1,Albendazole,2<>9<>3<>12<>7<>16<>17<>17<>15<>14<>11<>6<>13
650,1,Sulbactam ,1<>7<>6<>11<>20<>22<>20<>22<>19<>12<>13<>16<>13
651,1,Zolmitriptan ,2<>5<>12<>19<>16<>16<>13<>16<>9<>9<>9<>9<>8
652,1,Tamoxifen Citrate,1<>3<>8<>14<>14<>16<>16<>12<>12<>13<>7<>8<>8
653,1,Isradipine,1<>1<>11<>7<>4<>10<>13<>6<>5<>5<>5<>3<>3
654,1,Ticlopidine HCl,1<>4<>15<>11<>11<>11<>13<>8<>9<>8<>3<>3<>2
655,1,Lubiprostone ,2<>4<>5<>5<>5<>9<>8<>5<>7<>3<>6<>6<>3
656,1,Raltegravir (MK-0518),1<>5<>5<>11<>17<>15<>17<>14<>10<>10<>7<>6<>5
657,1,Meprednisone,0<>2<>4<>14<>15<>17<>10<>10<>13<>11<>11<>8<>8
658,1,Benidipine HCl,1<>0<>2<>5<>7<>6<>8<>8<>5<>5<>7<>5<>7
659,1,Divalproex Sodium,0<>2<>5<>9<>10<>8<>8<>6<>5<>4<>2<>4<>3
660,1,Flunarizine 2HCl,0<>4<>5<>9<>7<>10<>7<>8<>6<>4<>8<>6<>5
661,1,Gemcitabine ,0<>4<>3<>13<>29<>32<>29<>25<>16<>16<>12<>9<>7
662,1,Dyclonine HCl,0<>1<>4<>7<>7<>7<>6<>7<>4<>6<>2<>5<>5
663,1,Levonorgestrel ,0<>5<>9<>11<>9<>5<>8<>6<>8<>5<>5<>2<>2
664,1,Cytidine,0<>2<>4<>5<>6<>11<>7<>6<>7<>5<>6<>3<>3
665,1,Prednisolone ,1<>7<>13<>14<>19<>15<>18<>14<>19<>10<>12<>14<>11
666,1,Balofloxacin,1<>3<>4<>7<>7<>7<>12<>10<>12<>7<>9<>8<>6
667,1,Nisoldipine ,2<>5<>8<>13<>13<>12<>8<>10<>9<>8<>5<>4<>2
668,1,Moexipril HCl,1<>2<>6<>12<>7<>6<>11<>9<>5<>8<>5<>6<>3
669,1,Rifampin,3<>1<>11<>13<>14<>11<>11<>7<>9<>9<>4<>7<>7
670,1,Betaxolol,1<>10<>9<>16<>11<>14<>9<>9<>9<>9<>8<>7<>5
671,1,Empty,1<>12<>18<>23<>31<>27<>28<>36<>34<>28<>24<>21<>20
672,1,Empty,2<>8<>14<>15<>15<>17<>17<>19<>20<>11<>15<>9<>7
673,1,LY2228820,1<>4<>8<>8<>11<>12<>17<>18<>16<>12<>11<>11<>8
674,1,Azacitidine ,0<>2<>4<>9<>22<>17<>20<>21<>22<>17<>17<>12<>8
675,1,Alprostadil,3<>2<>3<>6<>6<>7<>4<>9<>7<>7<>6<>4<>5
676,1,Ranitidine,4<>2<>6<>15<>17<>20<>22<>20<>19<>17<>15<>9<>5
677,1,AT7519,0<>6<>25<>36<>43<>54<>49<>44<>51<>47<>34<>27<>22
678,1,Fenoprofen Calcium,1<>0<>5<>12<>10<>11<>14<>3<>4<>5<>5<>4<>3
679,1,R406 (free base),1<>5<>3<>9<>6<>6<>7<>6<>7<>9<>10<>8<>8
680,1,Azithromycin,2<>3<>4<>9<>10<>7<>9<>7<>2<>5<>2<>1<>2
681,1,SB408124,1<>6<>12<>11<>13<>15<>14<>15<>10<>8<>6<>6<>4
682,1,Curcumin,2<>4<>6<>12<>9<>13<>9<>10<>4<>9<>6<>3<>6
683,1,AT7867,0<>1<>1<>2<>3<>4<>2<>3<>2<>3<>2<>2<>2
684,1,Diphenhydramine HCl ,0<>1<>3<>5<>6<>11<>7<>9<>5<>7<>6<>6<>5
685,1,Fasudil (HA-1077) HCl,0<>1<>6<>14<>18<>16<>14<>14<>13<>12<>6<>8<>7
686,1,Sparfloxacin,1<>4<>5<>5<>12<>6<>8<>9<>4<>6<>5<>5<>5
687,1,Semagacestat (LY450139),0<>3<>13<>12<>13<>17<>11<>10<>8<>5<>3<>3<>3
688,1,Potassium Iodide,0<>4<>3<>9<>6<>7<>8<>9<>7<>9<>5<>4<>4
689,1,Methimazole ,2<>8<>10<>12<>15<>17<>12<>13<>9<>12<>8<>9<>5
690,1,Metronidazole ,0<>6<>8<>17<>22<>13<>13<>17<>11<>11<>10<>7<>9
691,1,Prilocaine,0<>5<>5<>11<>14<>16<>14<>14<>10<>9<>11<>5<>6
692,1,Crystal Violet,0<>0<>0<>0<>0<>0<>0<>0<>0<>0<>0<>0<>0
693,1,Orlistat ,2<>3<>5<>11<>11<>14<>13<>13<>9<>4<>6<>5<>2
694,1,(-)-Tetramisole,6<>10<>11<>12<>16<>18<>16<>19<>19<>14<>9<>11<>12
695,1,Empty,4<>4<>8<>12<>27<>27<>24<>20<>17<>19<>11<>14<>9
696,1,Empty,2<>8<>14<>21<>22<>25<>26<>25<>23<>21<>11<>11<>10
697,1,Chlorothiazide,1<>5<>5<>12<>15<>17<>21<>17<>14<>6<>10<>9<>6
698,1,Tolfenamic Acid,1<>1<>4<>14<>11<>6<>11<>8<>9<>12<>11<>5<>10
699,1,Telbivudine ,0<>2<>8<>11<>15<>11<>10<>15<>8<>6<>6<>3<>2
700,1,Cyclocytidine HCl,1<>3<>8<>12<>12<>9<>12<>9<>8<>8<>5<>5<>2
701,1,Estrone,1<>3<>6<>11<>11<>12<>9<>8<>8<>4<>3<>7<>4
702,1,Meclizine 2HCl,0<>3<>7<>9<>9<>11<>12<>9<>10<>9<>5<>8<>8
703,1,Amorolfine HCl,1<>2<>6<>4<>10<>11<>11<>11<>9<>7<>7<>4<>5
704,1,Pyrimethamine,1<>1<>4<>7<>6<>6<>9<>9<>6<>7<>1<>1<>1
705,1,Praziquantel,1<>2<>7<>3<>5<>4<>7<>8<>10<>6<>6<>4<>7
706,1,Formoterol Hemifumarate,0<>1<>1<>5<>5<>7<>6<>5<>4<>6<>5<>3<>3
707,1,Emtricitabine ,1<>3<>6<>5<>6<>7<>4<>2<>3<>3<>1<>3<>2
708,1,Fenticonazole Nitrate,0<>2<>2<>2<>6<>5<>5<>4<>3<>2<>2<>1<>0
709,1,Glipizide ,4<>4<>8<>8<>10<>14<>12<>14<>13<>6<>8<>6<>5
710,1,Cyproterone Acetate,0<>0<>0<>3<>5<>7<>6<>4<>5<>4<>2<>2<>2
711,1,Gemfibrozil ,2<>3<>11<>12<>12<>10<>12<>10<>10<>6<>5<>6<>2
712,1,Orphenadrine Citrate ,2<>1<>4<>8<>13<>8<>14<>12<>7<>8<>6<>6<>3
713,1,Telmisartan ,4<>2<>2<>5<>11<>5<>7<>8<>5<>10<>4<>6<>5
714,1,Lafutidine,1<>1<>8<>10<>9<>9<>12<>14<>11<>8<>10<>8<>6
715,1,Gadodiamide ,1<>6<>6<>13<>15<>16<>15<>13<>9<>9<>8<>5<>5
716,1,Clevidipine Butyrate,2<>3<>8<>9<>16<>17<>16<>16<>9<>15<>9<>4<>11
717,1,Beta Carotene,1<>4<>9<>14<>11<>14<>13<>17<>10<>8<>9<>9<>4
718,1,Detomidine HCl,0<>2<>4<>12<>17<>25<>25<>26<>26<>20<>16<>16<>17
719,1,Empty,1<>7<>9<>15<>21<>22<>19<>15<>20<>14<>14<>11<>12
720,1,Empty,2<>5<>10<>13<>25<>28<>29<>23<>22<>15<>11<>11<>7
721,1,Pralatrexate ,2<>5<>12<>16<>18<>25<>24<>24<>17<>18<>17<>14<>10
722,1,Vidarabine ,0<>5<>19<>13<>17<>23<>19<>15<>13<>13<>13<>11<>2
723,1,Tadalafil,1<>10<>9<>13<>13<>14<>19<>14<>15<>8<>9<>6<>4
724,1,Acadesine,0<>2<>3<>8<>5<>5<>5<>3<>2<>4<>2<>2<>5
725,1,MK-1775,1<>2<>8<>8<>8<>11<>6<>8<>4<>5<>4<>6<>7
726,1,Erdosteine,0<>0<>9<>14<>13<>17<>18<>13<>11<>8<>7<>7<>6
727,1,Org 27569,1<>6<>9<>8<>13<>15<>9<>9<>9<>4<>8<>4<>3
728,1,Albendazole Oxide,0<>2<>5<>8<>11<>11<>5<>3<>5<>3<>4<>5<>2
729,1,Febuxostat,1<>2<>4<>7<>12<>9<>12<>12<>9<>6<>5<>4<>4
730,1,Daidzein,1<>1<>2<>5<>8<>7<>4<>5<>5<>6<>5<>4<>3
731,1,BMS-777607,0<>0<>2<>4<>7<>6<>10<>4<>1<>3<>4<>4<>2
732,1,Dapoxetine HCl ,0<>0<>2<>6<>3<>11<>2<>3<>2<>3<>4<>1<>1
733,1,BIRB 796 (Doramapimod),2<>6<>12<>10<>8<>7<>7<>6<>2<>2<>4<>2<>5
734,1,Felodipine,3<>2<>4<>9<>9<>13<>10<>7<>7<>4<>8<>6<>5
735,1,Reserpine,1<>2<>5<>8<>7<>7<>2<>4<>5<>5<>5<>4<>3
736,1,Tropisetron,1<>2<>4<>9<>8<>17<>10<>12<>13<>6<>6<>5<>3
737,1,Metolazone ,0<>2<>3<>12<>12<>10<>7<>10<>9<>8<>10<>6<>3
738,1,Flutamide,2<>6<>5<>13<>11<>14<>7<>9<>4<>6<>9<>5<>3
739,1,Darunavir Ethanolate,2<>3<>7<>12<>13<>14<>12<>11<>9<>5<>6<>4<>5
740,1,Haloperidol ,1<>1<>5<>13<>10<>14<>10<>10<>9<>6<>9<>9<>3
741,1,Allopurinol ,3<>7<>12<>12<>15<>19<>17<>19<>11<>11<>10<>6<>3
742,1,Levofloxacin,4<>8<>11<>17<>19<>30<>29<>21<>19<>21<>22<>24<>13
743,1,Empty,0<>4<>8<>12<>12<>14<>14<>10<>13<>8<>11<>5<>7
744,1,Empty,2<>7<>9<>13<>15<>22<>29<>15<>18<>19<>10<>15<>8
745,1,Ursodiol,2<>2<>4<>17<>21<>24<>23<>27<>24<>18<>16<>15<>13
746,1,Pranoprofen,0<>4<>4<>10<>11<>14<>17<>14<>14<>14<>15<>4<>6
747,1,Monobenzone,0<>2<>3<>10<>21<>18<>20<>20<>15<>16<>16<>14<>10
748,1,Meglumine,2<>2<>6<>10<>5<>7<>9<>7<>5<>4<>4<>4<>4
749,1,Flucytosine,2<>5<>8<>12<>13<>9<>10<>7<>8<>4<>7<>4<>2
750,1,Mometasone furoate,1<>9<>5<>8<>11<>8<>10<>7<>7<>8<>6<>3<>4
751,1,Chloramphenicol,0<>1<>2<>8<>10<>4<>7<>5<>7<>7<>6<>4<>2
752,1,Sulindac ,1<>4<>0<>5<>10<>10<>8<>4<>6<>4<>2<>6<>3
753,1,Busulfan ,2<>7<>12<>20<>15<>21<>20<>14<>21<>19<>18<>14<>12
754,1,Chlormezanone ,0<>7<>12<>7<>14<>15<>15<>15<>13<>9<>7<>5<>7
755,1,Progesterone,0<>1<>3<>3<>3<>6<>2<>2<>2<>3<>3<>3<>2
756,1,Rebamipide,2<>2<>6<>11<>12<>13<>12<>7<>7<>4<>3<>4<>4
757,1,Glyburide,3<>6<>13<>6<>6<>11<>9<>9<>8<>9<>8<>5<>4
758,1,Memantine HCl,0<>1<>4<>5<>7<>9<>11<>7<>9<>5<>5<>3<>3
759,1,Indapamide ,1<>1<>3<>4<>7<>13<>12<>11<>8<>8<>10<>5<>7
760,1,Gimeracil,3<>1<>3<>6<>11<>12<>6<>9<>5<>6<>5<>2<>6
761,1,Thiabendazole,1<>2<>5<>12<>10<>17<>18<>18<>14<>12<>12<>9<>9
762,1,Moxonidine,1<>4<>6<>6<>10<>12<>10<>9<>9<>6<>8<>7<>5
763,1,Enoxacin ,3<>6<>5<>9<>13<>15<>12<>9<>11<>11<>8<>5<>4
764,1,Cilazapril Monohydrate ,4<>5<>7<>12<>14<>19<>14<>18<>10<>9<>9<>8<>6
765,1,Cefditoren Pivoxil,4<>7<>7<>14<>16<>21<>16<>16<>12<>12<>12<>10<>7
766,1,Almotriptan Malate,3<>3<>8<>9<>21<>25<>20<>17<>8<>14<>15<>8<>12
767,1,Empty,0<>5<>7<>17<>18<>16<>15<>21<>13<>11<>10<>9<>5
768,1,Empty,2<>1<>6<>17<>23<>29<>21<>25<>13<>15<>17<>10<>10
769,1,Ambrisentan,6<>8<>6<>9<>9<>8<>8<>7<>7<>5<>6<>4<>5
770,1,Tetrahydropapaverine HCl,0<>2<>3<>7<>7<>6<>3<>3<>2<>2<>2<>2<>1
771,1,Imidapril HCl,1<>5<>4<>8<>9<>10<>7<>7<>7<>5<>5<>3<>4
772,1,Aloin,2<>7<>5<>7<>7<>6<>4<>4<>3<>1<>2<>1<>1
773,1,Dextrose,1<>2<>5<>8<>5<>6<>3<>2<>1<>1<>1<>1<>0
774,1,Gastrodin,0<>2<>6<>8<>6<>6<>4<>4<>2<>3<>1<>0<>0
775,1,AZD8330,3<>6<>10<>11<>7<>9<>6<>4<>4<>4<>4<>3<>3
776,1,Quercetin,2<>5<>6<>9<>9<>4<>2<>1<>1<>0<>0<>0<>0
777,1,LY2886721,1<>4<>3<>7<>7<>4<>3<>3<>4<>1<>1<>1<>1
778,1,Sodium Danshensu,1<>0<>1<>3<>4<>2<>2<>2<>2<>1<>1<>1<>1
779,1,Dichlorphenamide,4<>2<>6<>6<>6<>5<>4<>5<>3<>3<>3<>3<>1
780,1,Paeoniflorin,1<>1<>5<>6<>6<>4<>4<>3<>4<>3<>4<>2<>1
781,1,SB505124,2<>4<>6<>7<>4<>5<>5<>3<>3<>3<>3<>2<>1
782,1,Apocynin,2<>3<>4<>6<>4<>4<>3<>2<>2<>0<>1<>1<>1
783,1,NVP-BHG712,12<>9<>10<>8<>4<>3<>3<>1<>2<>1<>1<>1<>1
784,1,Equol,0<>2<>2<>3<>3<>2<>1<>1<>1<>0<>0<>0<>0
785,1,Irinotecan HCl Trihydrate,5<>3<>3<>6<>5<>5<>5<>2<>3<>1<>1<>1<>1
786,1,Clonidine HCl ,2<>3<>6<>6<>10<>8<>4<>5<>3<>3<>2<>2<>1
787,1,PIK-294,3<>4<>3<>3<>4<>2<>2<>2<>3<>0<>0<>0<>0
788,1,Gallamine Triethiodide ,4<>6<>8<>9<>9<>9<>7<>5<>4<>4<>4<>3<>3
789,1,Palomid 529 (P529),1<>2<>5<>7<>9<>7<>5<>2<>3<>2<>2<>2<>2
790,1,Milrinone,1<>5<>5<>8<>7<>8<>4<>4<>2<>1<>2<>0<>1
791,1,PQ 401,4<>6<>8<>14<>21<>17<>16<>12<>10<>8<>7<>6<>6
792,1,CEP-32496,3<>3<>3<>4<>5<>5<>7<>1<>1<>1<>1<>1<>1
793,1,(-)-Huperzine A (HupA),4<>4<>7<>6<>11<>9<>9<>9<>9<>6<>6<>5<>4
794,1,Olopatadine HCl ,4<>3<>3<>7<>6<>4<>5<>3<>2<>1<>2<>1<>1
795,1,Apigenin,2<>3<>4<>8<>6<>4<>4<>4<>3<>3<>1<>1<>1
796,1,Racecadotril ,0<>8<>9<>9<>6<>4<>4<>2<>2<>2<>1<>1<>0
797,1,Bergenin,3<>3<>3<>4<>4<>5<>6<>5<>5<>4<>6<>2<>2
798,1,Xylazine HCl,1<>3<>6<>7<>8<>3<>2<>3<>2<>1<>1<>1<>0
799,1,Cyclosporin A ,1<>1<>5<>9<>8<>7<>6<>5<>3<>2<>2<>2<>1
800,1,Methacycline HCl,3<>4<>3<>6<>7<>6<>4<>2<>3<>2<>2<>2<>1
801,1,Fisetin,1<>1<>3<>2<>3<>4<>4<>1<>1<>1<>0<>0<>0
802,1,Econazole nitrate ,3<>6<>6<>4<>5<>3<>3<>3<>2<>1<>1<>1<>1
803,1,Hesperidin,2<>4<>2<>5<>5<>4<>3<>3<>2<>3<>2<>2<>2
804,1,Scopine,3<>5<>8<>11<>11<>11<>9<>7<>6<>6<>4<>4<>3
805,1,Limonin,2<>2<>3<>3<>1<>1<>2<>0<>2<>0<>1<>0<>1
806,1,Daphnetin,0<>0<>6<>9<>9<>7<>5<>5<>2<>2<>0<>0<>0
807,1,Nalidixic acid ,3<>2<>6<>3<>3<>3<>2<>2<>2<>1<>2<>1<>0
808,1,Amoxicillin Sodium,2<>2<>3<>3<>2<>2<>2<>1<>0<>0<>0<>0<>0
809,1,Oxymatrine,2<>6<>5<>9<>10<>7<>7<>5<>4<>2<>3<>2<>2
810,1,Phenacetin,2<>1<>3<>5<>5<>4<>4<>3<>3<>3<>2<>1<>1
811,1,Rutaecarpine,2<>1<>1<>0<>2<>1<>0<>0<>0<>0<>0<>0<>0
812,1,Miglitol,4<>6<>7<>10<>6<>9<>4<>3<>2<>2<>1<>2<>2
813,1,Silymarin,2<>6<>3<>5<>6<>6<>4<>4<>3<>2<>2<>2<>2
814,1,Acemetacin,4<>3<>4<>7<>10<>6<>6<>4<>4<>4<>2<>2<>2
815,1,VE-821,2<>7<>11<>10<>8<>6<>6<>4<>2<>0<>0<>2<>0
816,1,Vortioxetine (Lu AA21004) HBr,3<>3<>3<>4<>5<>4<>4<>3<>2<>2<>2<>2<>1
817,1,Bexarotene,8<>9<>8<>10<>9<>8<>7<>7<>5<>2<>1<>1<>1
818,1,Theobromine,2<>1<>6<>10<>13<>14<>13<>11<>7<>6<>6<>5<>4
819,1,Cisatracurium Besylate,3<>3<>5<>11<>12<>11<>7<>6<>5<>5<>6<>5<>4
820,1,Ammonium Glycyrrhizinate,2<>3<>2<>3<>4<>2<>1<>1<>0<>0<>0<>0<>0
821,1,Xylose,3<>3<>4<>8<>6<>4<>4<>3<>3<>3<>2<>2<>2
