,expId,Compound,tempConfluenceDf
862,1,Tioxolone,Sytox Green<>62.1891<>248.7564<>306.7686<>413.5111<>495.1923<>546.7072<>573.1608<>592.6528<>597.2938<>586.1555<>573.6248<>582.9068
863,1,AG-18,Sytox Green<>90.96317<>235.2976<>288.6688<>381.0243<>484.9822<>569.4479<>611.6808<>617.2501<>644.1677<>645.0959<>643.7036<>637.2062
864,1,Empagliflozin (BI 10773),Sytox Green<>15.77932<>15.31523<>16.24342<>17.17162<>18.56391<>18.09981<>15.77932<>13.92293<>12.06654<>11.13835<>11.13835<>9.746053
865,1,Temocapril HCl ,Sytox Green<>83.5376<>205.5953<>246.4359<>330.9017<>422.7931<>481.7335<>510.0435<>542.0662<>548.0995<>549.0276<>553.2045<>569.912
866,1,Troxerutin,Sytox Green<>84.4658<>204.6671<>242.7231<>331.3658<>432.075<>497.0487<>549.4918<>572.2325<>580.1222<>581.0504<>583.3709<>581.9786
867,1,Dronedarone HCl,Sytox Green<>54.76354<>126.2346<>148.5113<>195.8493<>265.4639<>323.0121<>353.1784<>390.3062<>408.406<>424.1854<>439.5006<>463.1696
868,1,Biochanin A,Sytox Green<>83.0735<>224.1592<>264.0716<>330.4376<>413.9752<>457.6004<>497.0487<>500.7615<>507.2589<>519.7895<>516.0767<>510.0435
869,1,Mestranol,Sytox Green<>64.50959<>187.0314<>229.2643<>303.0558<>369.4218<>407.9419<>429.2904<>446.4621<>457.6004<>452.0312<>450.1748<>461.3132
870,1,Hordenine,Sytox Green<>74.71974<>216.7337<>264.0716<>332.294<>403.301<>426.5059<>454.8158<>464.0978<>472.9156<>455.2799<>447.8543<>458.0645
871,1,Neratinib (HKI-272),Sytox Green<>18.09981<>89.57087<>105.3502<>163.3624<>279.3869<>403.301<>507.2589<>572.6967<>640.919<>691.0416<>719.8156<>762.5126
872,1,Sorbitol,Sytox Green<>71.00696<>218.59<>257.5742<>325.3326<>389.378<>439.0365<>459.4568<>478.9489<>483.5899<>488.2309<>489.1591<>476.1643
873,1,Tebipenem Pivoxil,Sytox Green<>63.58139<>197.7056<>236.6899<>308.1609<>368.9577<>417.688<>464.5619<>472.9156<>485.9104<>474.772<>465.026<>461.7773
874,1,Isoliquiritigenin,Sytox Green<>38.52011<>169.3957<>200.0261<>262.6794<>308.1609<>360.1399<>371.7423<>389.8421<>400.5164<>397.2677<>384.2729<>388.4498
875,1,LY2784544,Sytox Green<>52.44305<>162.8983<>177.2854<>198.6339<>229.2643<>252.9333<>271.9613<>297.9508<>317.907<>328.5812<>334.6145<>348.0733
876,1,Genipin,Sytox Green<>44.08929<>174.0367<>207.4517<>253.3974<>286.3483<>310.0173<>320.6916<>327.653<>328.5812<>338.7914<>317.907<>318.8352
877,1,AZD8931 (Sapitinib),Sytox Green<>28.77406<>222.3028<>253.8615<>307.6968<>351.322<>363.3885<>353.6425<>335.5427<>324.8684<>316.0506<>312.8019<>315.5865
878,1,Synephrine HCl,Sytox Green<>24.59718<>153.1523<>180.0699<>214.8773<>252.4692<>274.2818<>284.4919<>290.9893<>292.8457<>295.1662<>284.4919<>289.1329
879,1,PIK-293,Sytox Green<>30.63045<>216.2696<>237.154<>271.0331<>310.0173<>336.4709<>361.0681<>374.5269<>379.1679<>379.1679<>374.0628<>370.8141
880,1,Amfebutamone HCl,Sytox Green<>23.20489<>165.6829<>194.9211<>251.0769<>290.9893<>330.9017<>343.4323<>361.5322<>368.4936<>364.7809<>358.2835<>360.604
881,1,CYT387,Sytox Green<>17.17162<>58.01222<>148.5113<>327.653<>505.4025<>619.5705<>690.5775<>747.1974<>785.2534<>806.6019<>833.9837<>847.4425
882,1,Pramipexole,Sytox Green<>52.90715<>228.3361<>266.8562<>326.7248<>398.66<>435.3237<>465.9542<>471.5233<>464.5619<>458.5286<>439.9647<>442.7493
883,1,Eltrombopag,Sytox Green<>38.98421<>197.7056<>220.4464<>247.3641<>273.8177<>307.2327<>330.9017<>329.9735<>344.3605<>340.1837<>328.5812<>337.8632
884,1,Imatinib (STI571),Sytox Green<>67.29417<>296.5585<>372.2064<>479.8771<>576.8735<>633.9576<>660.4111<>662.2675<>669.229<>645.0959<>624.2115<>609.3604
885,1,Degrasyn (WP1130),Sytox Green<>45.94568<>201.4184<>236.2258<>296.5585<>387.0575<>445.998<>493.8<>520.2536<>537.8893<>544.3867<>554.1328<>545.3149
886,1,Moroxydine HCl,Sytox Green<>63.1173<>216.2696<>275.6741<>373.5987<>457.1363<>519.3254<>547.1713<>559.7019<>555.525<>539.2816<>529.9996<>526.751
887,1,SMI-4a,Sytox Green<>61.26091<>227.4079<>278.9228<>384.7371<>487.3026<>550.42<>597.2938<>618.6423<>627.4602<>630.2448<>615.3936<>615.3936
888,1,AZD5363,Sytox Green<>60.33271<>228.8002<>327.653<>438.5724<>512.8281<>551.8123<>558.7737<>551.8123<>549.9559<>525.8228<>520.2536<>509.5793
889,1,3-Indolebutyric acid (IBA),Sytox Green<>78.89662<>179.6058<>224.6233<>317.907<>419.0803<>479.413<>507.2589<>537.8893<>539.2816<>540.2098<>546.2431<>535.1047
890,1,Ozagrel,Sytox Green<>92.35545<>234.8335<>294.7021<>401.4446<>505.4025<>573.6248<>605.6476<>619.5705<>647.4164<>643.2395<>629.3166<>637.2062
891,1,Artemether,Sytox Green<>89.10677<>217.6618<>267.7844<>355.0348<>432.5391<>504.4743<>539.7457<>555.525<>571.3044<>577.3376<>568.0557<>567.5916
892,1,Roxithromycin ,Sytox Green<>84.4658<>213.485<>258.5025<>331.8299<>404.6933<>460.8491<>497.9769<>510.0435<>511.8998<>507.723<>504.0102<>494.7282
893,1,Bilobalide,Sytox Green<>61.725<>178.6776<>232.0489<>295.6303<>355.963<>412.5829<>443.6775<>459.9209<>484.5181<>487.3026<>479.8771<>490.0872
894,1,Naphazoline HCl ,Sytox Green<>82.60941<>223.231<>277.9946<>360.1399<>428.3622<>471.0592<>499.3692<>502.1538<>493.3359<>499.8333<>491.0154<>477.5566
895,1,Dihydroartemisinin (DHA),Sytox Green<>86.78629<>238.0822<>285.4201<>374.5269<>441.8211<>498.9051<>530.9279<>536.0329<>543.4585<>548.0995<>538.8175<>528.1432
896,1,Dopamine HCl,Sytox Green<>82.60941<>257.5742<>309.5532<>393.5549<>476.6284<>518.3972<>546.2431<>560.6301<>566.1993<>559.7019<>549.4918<>536.497
897,1,Ferulic Acid,Sytox Green<>71.00696<>208.844<>244.1154<>305.8404<>360.1399<>387.9857<>409.3342<>425.5777<>438.5724<>433.4673<>422.329<>420.4726
898,1,Secnidazole ,Sytox Green<>69.15057<>277.9946<>315.1224<>372.2064<>438.1083<>471.0592<>479.8771<>464.0978<>460.385<>441.8211<>435.3237<>437.1801
899,1,Hyodeoxycholic acid (HDCA),Sytox Green<>38.52011<>174.0367<>200.4902<>240.4026<>277.9946<>308.625<>317.907<>318.8352<>322.0839<>312.8019<>312.8019<>313.7301
900,1,Scopine HCl,Sytox Green<>50.12256<>221.8387<>261.287<>330.9017<>387.0575<>418.1521<>425.1136<>428.8263<>431.1468<>432.075<>409.3342<>409.7983
901,1,Magnolol,Sytox Green<>22.27669<>150.3677<>176.3571<>227.872<>265.4639<>280.3151<>287.7406<>295.1662<>310.9455<>302.1277<>296.0944<>297.4867
902,1,Rosiglitazone ,Sytox Green<>23.66899<>156.401<>179.1417<>228.3361<>269.1767<>286.8124<>297.0226<>297.0226<>305.8404<>305.8404<>295.6303<>298.4149
903,1,Neohesperidin,Sytox Green<>28.30996<>183.7827<>203.7389<>248.7564<>296.0944<>325.3326<>333.2222<>349.9297<>351.322<>344.3605<>354.5707<>349.0015
904,1,Medroxyprogesterone acetate,Sytox Green<>17.17162<>169.8598<>185.175<>226.0156<>264.9998<>302.1277<>308.625<>316.9788<>319.7634<>325.3326<>316.0506<>310.0173
905,1,(-)-Parthenolide,Sytox Green<>21.3485<>45.48158<>56.15583<>70.54286<>89.10677<>111.8476<>131.8038<>151.2959<>155.9368<>169.8598<>196.3134<>211.1645
906,1,Quinapril HCl ,Sytox Green<>58.01222<>263.1434<>304.9122<>373.1346<>447.3903<>484.5181<>526.2869<>527.2151<>514.2203<>499.3692<>488.2309<>471.0592
907,1,Salicin,Sytox Green<>41.7688<>200.4902<>269.6408<>354.1066<>419.5444<>466.8824<>509.5793<>525.3587<>523.5023<>521.6459<>510.9716<>523.9664
908,1,Tolvaptan,Sytox Green<>43.16109<>134.5883<>162.8983<>218.1259<>262.6794<>309.0891<>346.681<>363.8527<>374.991<>370.8141<>377.7756<>371.7423
909,1,Stigmasterol,Sytox Green<>64.97369<>252.4692<>306.3045<>395.8754<>491.4795<>551.8123<>585.6914<>598.6861<>608.4322<>593.1169<>575.0172<>582.4427
910,1,Dehydroepiandrosterone (DHEA),Sytox Green<>71.93516<>230.6566<>277.9946<>355.0348<>454.8158<>539.2816<>587.0837<>610.2886<>615.8577<>611.6808<>594.5092<>595.9016
911,1,PRX-08066 Maleic acid,Sytox Green<>84.4658<>225.0874<>260.3589<>347.6092<>424.6494<>475.7002<>503.5461<>520.2536<>522.5741<>531.392<>511.8998<>509.1153
912,1,TCS 359,Sytox Green<>80.75301<>223.231<>260.3589<>323.9402<>378.2397<>417.688<>429.7545<>426.0417<>422.329<>420.4726<>416.2957<>416.7598
913,1,Gabexate Mesylate,Sytox Green<>72.86335<>203.7389<>246.4359<>342.9683<>427.8981<>506.7948<>536.0329<>564.3429<>570.3762<>567.5916<>573.1608<>575.0172
914,1,Ursolic Acid,Sytox Green<>88.17857<>243.1872<>284.4919<>382.4166<>461.3132<>530.9279<>584.2991<>615.8577<>617.7141<>614.4655<>608.8963<>619.5705
915,1,Conivaptan HCl ,Sytox Green<>69.15057<>194.9211<>228.8002<>287.7406<>332.294<>368.0295<>383.3448<>396.8036<>407.4778<>410.7265<>415.8316<>420.0085
916,1,Butylscopolamine Bromide,Sytox Green<>60.33271<>220.4464<>266.8562<>353.6425<>432.075<>490.5513<>533.2484<>563.8788<>565.2711<>575.4813<>579.6581<>581.9786
917,1,Naftopidil ,Sytox Green<>63.58139<>172.6444<>210.2363<>276.1382<>339.2555<>389.8421<>418.1521<>430.2186<>439.9647<>447.8543<>444.1416<>447.3903
918,1,Indirubin,Sytox Green<>81.68121<>236.2258<>277.0664<>363.3885<>433.4673<>490.5513<>518.3972<>536.9611<>543.4585<>533.7125<>518.3972<>520.2536
919,1,LDE225 (NVP-LDE225;Erismodegib),Sytox Green<>69.15057<>238.5462<>300.7354<>394.9472<>452.9594<>506.3307<>515.1485<>519.3254<>519.3254<>517.469<>496.5846<>503.082
920,1,Naringenin,Sytox Green<>56.61993<>189.816<>238.5462<>316.5147<>380.0961<>433.9314<>467.3465<>493.8<>498.9051<>501.6897<>497.0487<>491.9436
921,1,RAF265 (CHIR-265),Sytox Green<>32.02275<>141.5498<>163.3624<>187.9596<>213.485<>232.513<>252.0051<>264.5357<>269.6408<>281.7073<>280.7791<>287.2765
922,1,Sophocarpine,Sytox Green<>58.94042<>296.0944<>335.5427<>399.5882<>455.744<>507.2589<>526.2869<>546.2431<>547.1713<>535.1047<>525.3587<>524.4305
923,1,MLN2238,Sytox Green<>49.65846<>201.4184<>236.2258<>305.3763<>354.1066<>389.378<>414.9034<>424.6494<>430.6827<>427.4341<>415.8316<>413.9752
924,1,Geniposidic acid,Sytox Green<>52.44305<>250.6128<>296.5585<>374.991<>431.6109<>469.6669<>497.0487<>503.5461<>497.0487<>488.2309<>473.3797<>476.6284
925,1,GSK461364,Sytox Green<>69.61466<>403.301<>468.2747<>583.3709<>644.1677<>691.9698<>709.6055<>723.0643<>732.3463<>731.8822<>724.9207<>722.1361
926,1,Guanosine,Sytox Green<>28.77406<>205.5953<>242.259<>297.0226<>354.5707<>400.0523<>425.1136<>433.0032<>435.7878<>424.1854<>413.9752<>422.7931
927,1,Formestane,Sytox Green<>32.02275<>251.541<>295.6303<>368.4936<>456.6722<>499.8333<>538.8175<>543.9226<>556.9173<>551.8123<>550.884<>544.8508
928,1,Benserazide HCl,Sytox Green<>29.23816<>231.5848<>264.9998<>327.653<>377.7756<>412.5829<>433.4673<>442.2852<>444.1416<>438.5724<>435.7878<>437.6442
929,1,SB590885,Sytox Green<>52.90715<>300.7354<>330.9017<>398.66<>466.4182<>492.8718<>506.3307<>502.6179<>489.1591<>469.2029<>434.3955<>428.8263
930,1,Domperidone ,Sytox Green<>37.59192<>265.4639<>277.5305<>310.0173<>340.1837<>376.8474<>396.3395<>404.6933<>404.6933<>399.1241<>381.9525<>388.4498
931,1,LY2157299,Sytox Green<>49.19436<>271.9613<>317.4429<>396.3395<>473.3797<>540.2098<>561.5583<>562.0224<>562.0224<>553.2045<>526.751<>512.8281
932,1,Itraconazole,Sytox Green<>103.0297<>499.8333<>573.1608<>670.6213<>743.0205<>817.7403<>856.2604<>870.6474<>873.8961<>839.0887<>815.4198<>795.9277
933,1,AR-42,Sytox Green<>68.22237<>305.3763<>373.1346<>528.6074<>685.9365<>825.1658<>931.4442<>987.1359<>998.7384<>992.7051<>985.7437<>993.6333
934,1,Mycophenolic acid,Sytox Green<>90.96317<>273.8177<>356.8912<>464.5619<>557.3814<>623.2833<>667.3726<>685.0083<>691.0416<>685.0083<>679.4391<>654.842
935,1,BIX 01294,Sytox Green<>46.87387<>150.8318<>197.7056<>279.851<>356.8912<>441.357<>481.7335<>511.4357<>525.3587<>556.9173<>568.9839<>582.9068
936,1,GW0742,Sytox Green<>36.19963<>39.44831<>43.16109<>50.12256<>53.37124<>54.29944<>49.19436<>40.8406<>35.73553<>31.09455<>32.48684<>29.70226
937,1,4-Methylumbelliferone (4-MU),Sytox Green<>69.15057<>168.0034<>208.844<>284.4919<>348.0733<>396.8036<>425.5777<>449.2466<>463.1696<>471.0592<>470.5951<>481.2694
938,1,Pancuronium dibromide,Sytox Green<>77.96842<>225.5515<>269.6408<>357.3553<>440.8929<>518.8613<>551.3481<>566.6634<>580.1222<>588.0119<>579.194<>586.1555
939,1,Artesunate,Sytox Green<>42.2329<>132.732<>179.1417<>252.9333<>322.5479<>372.2064<>424.6494<>434.3955<>445.0698<>457.6004<>475.7002<>479.8771
940,1,Scopolamine HBr,Sytox Green<>38.98421<>145.7267<>190.2801<>271.4972<>349.0015<>392.6267<>435.7878<>455.2799<>469.6669<>474.3079<>470.5951<>474.772
941,1,Caffeic Acid,Sytox Green<>62.1891<>163.3624<>207.9158<>273.8177<>341.1118<>400.0523<>427.4341<>454.8158<>445.0698<>453.8876<>453.4235<>455.744
942,1,Epinephrine Bitartrate ,Sytox Green<>91.89136<>261.287<>310.4814<>393.5549<>476.6284<>524.4305<>545.3149<>555.9891<>567.5916<>570.8403<>554.1328<>554.1328
943,1,Diosmin,Sytox Green<>71.00696<>208.3799<>248.7564<>314.6583<>376.8474<>406.0855<>428.8263<>425.1136<>422.7931<>416.7598<>414.9034<>411.1906
944,1,7-Aminocephalosporanic acid,Sytox Green<>87.25038<>230.1925<>282.1714<>366.6372<>445.5338<>498.9051<>516.5408<>517.9331<>521.1818<>520.2536<>512.8281<>505.8666
945,1,Glycyrrhizic Acid,Sytox Green<>67.29417<>200.0261<>227.4079<>290.9893<>345.7528<>394.4831<>429.7545<>448.3185<>465.4901<>461.3132<>453.4235<>451.5671
946,1,Acetanilide,Sytox Green<>42.69699<>227.4079<>265.928<>345.2887<>417.688<>452.9594<>478.9489<>491.9436<>497.9769<>491.4795<>477.0925<>481.2694
947,1,Icariin,Sytox Green<>60.79681<>239.0103<>279.3869<>346.681<>409.3342<>436.2519<>454.8158<>455.2799<>446.4621<>440.4288<>424.1854<>417.688
948,1,Trospium chloride ,Sytox Green<>58.94042<>226.0156<>258.0384<>320.6916<>374.0628<>403.301<>420.0085<>431.6109<>425.5777<>422.7931<>407.4778<>407.4778
949,1,(+)-Matrine,Sytox Green<>55.69173<>226.0156<>281.7073<>348.0733<>403.765<>440.4288<>466.8824<>460.385<>441.8211<>443.2134<>434.8596<>431.1468
950,1,Terbinafine HCl ,Sytox Green<>49.65846<>282.6355<>326.2607<>397.7318<>454.8158<>484.9822<>495.1923<>508.187<>472.9156<>451.103<>436.2519<>434.3955
951,1,Nobiletin,Sytox Green<>30.16636<>268.2485<>288.2047<>346.2169<>372.6705<>395.8754<>397.2677<>389.8421<>385.2011<>384.7371<>385.2011<>381.0243
952,1,Phenylephrine HCl,Sytox Green<>26.91767<>181.9263<>213.0209<>258.9666<>300.2713<>331.3658<>349.0015<>360.604<>371.2782<>373.1346<>366.1731<>384.2729
953,1,Phloretin,Sytox Green<>43.16109<>208.3799<>253.3974<>333.2222<>398.66<>439.0365<>455.2799<>478.4848<>494.2641<>482.1976<>473.3797<>478.9489
954,1,Trazodone HCl ,Sytox Green<>47.80207<>200.0261<>232.513<>291.4534<>336.4709<>390.3062<>404.6933<>408.8701<>400.0523<>387.9857<>377.3115<>368.4936
955,1,Salinomycin,Sytox Green<>71.00696<>293.3098<>356.8912<>446.4621<>531.856<>590.7964<>637.6703<>648.8087<>652.9855<>643.2395<>619.5705<>619.5705
956,1,Pramiracetam,Sytox Green<>54.76354<>219.0542<>271.9613<>354.1066<>437.1801<>503.5461<>529.5356<>536.497<>551.3481<>544.8508<>522.11<>509.1153
957,1,Synephrine,Sytox Green<>64.50959<>274.7459<>319.7634<>402.3728<>480.3412<>557.8455<>596.3657<>629.3166<>630.7089<>632.5652<>613.5372<>613.5372
958,1,Idebenone,Sytox Green<>82.60941<>202.3466<>259.4307<>367.1013<>465.026<>516.5408<>555.525<>567.5916<>575.0172<>583.3709<>562.9506<>557.3814
959,1,GW9508,Sytox Green<>75.64793<>278.4586<>347.1451<>475.2361<>585.6914<>668.7649<>724.4566<>733.2745<>738.8436<>729.0976<>698.0031<>684.5442
960,1,Tyrphostin AG 1296,Sytox Green<>79.36072<>221.3746<>271.4972<>361.0681<>426.9699<>473.3797<>495.1923<>479.413<>479.8771<>477.0925<>464.5619<>477.5566
961,1,Rasagiline Mesylate,Sytox Green<>82.1453<>203.7389<>252.4692<>333.6863<>408.406<>469.6669<>486.8386<>500.7615<>505.4025<>510.0435<>507.2589<>506.7948
962,1,Vanillylacetone,Sytox Green<>59.40451<>161.0419<>212.0927<>305.3763<>385.2011<>437.1801<>459.9209<>478.0207<>494.7282<>496.1205<>496.5846<>504.4743
963,1,Ibutilide Fumarate,Sytox Green<>68.68647<>188.8878<>238.0822<>318.3711<>396.8036<>463.1696<>497.0487<>513.2921<>518.8613<>508.6512<>510.5075<>509.5793
964,1,Dioscin,Sytox Green<>155.9368<>482.1976<>624.6756<>736.9872<>805.6737<>830.735<>845.5861<>843.7297<>838.6247<>805.6737<>762.9767<>693.3621
965,1,S- (+)-Rolipram,Sytox Green<>98.38873<>264.0716<>291.9175<>370.35<>432.5391<>504.9384<>542.0662<>566.1993<>571.3044<>567.1275<>554.1328<>543.9226
966,1,Lappaconite HBr,Sytox Green<>70.54286<>236.6899<>288.2047<>362.4604<>434.8596<>489.6231<>505.8666<>496.5846<>502.1538<>493.3359<>482.1976<>484.9822
967,1,Sitafloxacin Hydrate,Sytox Green<>93.28365<>244.5795<>295.6303<>405.1573<>487.3026<>535.1047<>560.6301<>568.0557<>568.5198<>555.0609<>560.166<>540.2098
968,1,Rheochrysidin,Sytox Green<>98.38873<>235.7617<>305.8404<>445.5338<>574.0889<>692.4339<>754.623<>822.3812<>846.0502<>879.9294<>892.9241<>925.8751
969,1,PF-4708671,Sytox Green<>79.82481<>251.541<>298.879<>374.5269<>450.6389<>490.0872<>544.8508<>572.2325<>565.2711<>564.3429<>551.3481<>552.2764
970,1,Chrysophanic Acid,Sytox Green<>74.25565<>230.1925<>265.928<>362.9245<>466.4182<>539.7457<>600.5425<>647.8805<>665.9803<>666.9085<>656.6984<>680.8314
971,1,MLN9708,Sytox Green<>53.83534<>191.2083<>226.9438<>284.956<>336.4709<>370.35<>378.2397<>390.3062<>394.4831<>392.1626<>399.1241<>394.019
972,1,Astragaloside A,Sytox Green<>84.92989<>308.1609<>356.4271<>434.8596<>514.6844<>559.2378<>562.0224<>569.912<>550.884<>544.8508<>524.8946<>521.6459
973,1,R406,Sytox Green<>43.16109<>190.7442<>239.9386<>308.625<>379.632<>409.3342<>437.6442<>460.385<>472.9156<>480.3412<>504.9384<>536.9611
974,1,Inosine,Sytox Green<>50.58666<>274.2818<>318.3711<>407.0137<>471.0592<>519.3254<>560.6301<>581.0504<>590.7964<>580.5863<>564.3429<>546.7072
975,1,Vinflunine Tartrate,Sytox Green<>29.70226<>135.5166<>214.4132<>307.6968<>380.5602<>441.357<>473.8438<>496.1205<>511.8998<>516.5408<>506.7948<>503.5461
976,1,Bupivacaine HCl ,Sytox Green<>50.58666<>234.3694<>300.2713<>393.5549<>484.5181<>517.0049<>532.7842<>536.497<>529.9996<>519.3254<>519.3254<>506.3307
977,1,Apatinib,Sytox Green<>45.94568<>239.0103<>258.9666<>295.6303<>329.5094<>366.6372<>384.2729<>397.7318<>397.2677<>395.4113<>391.6985<>390.7703
978,1,Estriol,Sytox Green<>32.95094<>175.8931<>222.3028<>298.4149<>346.681<>392.1626<>417.688<>437.6442<>439.9647<>442.7493<>437.1801<>452.0312
979,1,Telatinib,Sytox Green<>45.48158<>233.9053<>274.2818<>336.4709<>387.0575<>434.8596<>449.7107<>449.2466<>452.9594<>447.3903<>434.3955<>434.3955
980,1,Lincomycin HCl ,Sytox Green<>51.97895<>232.513<>290.0611<>380.5602<>457.1363<>499.3692<>546.7072<>567.1275<>562.0224<>555.9891<>553.6686<>556.9173
981,1,Abiraterone Acetate,Sytox Green<>64.50959<>223.231<>279.3869<>375.9192<>484.5181<>563.4147<>614.4655<>633.4935<>644.1677<>640.4549<>629.7807<>624.6756
982,1,Nateglinide,Sytox Green<>50.12256<>202.8107<>254.7897<>338.7914<>434.8596<>510.0435<>577.8017<>583.835<>576.4094<>577.3376<>557.8455<>561.5583
983,1,Empty,Sytox Green<>33.87914<>35.73553<>60.79681<>136.4447<>253.3974<>408.406<>542.5303<>630.2448<>695.2184<>773.651<>812.1711<>863.686
984,1,Empty,Sytox Green<>12.53064<>17.63572<>17.17162<>19.02801<>19.9562<>21.3485<>18.56391<>12.99474<>11.13835<>11.13835<>9.281956<>7.889662
985,1,Esculin,Sytox Green<>95.60414<>219.0542<>279.3869<>392.1626<>491.9436<>554.1328<>586.1555<>617.7141<>621.4269<>622.3551<>615.8577<>619.1064
986,1,D-Pantothenic acid,Sytox Green<>66.36598<>190.7442<>241.3308<>330.9017<>425.1136<>483.1258<>510.0435<>538.8175<>552.7404<>540.6739<>546.7072<>552.2764
987,1,Asiatic Acid,Sytox Green<>57.08403<>171.2521<>218.1259<>295.1662<>374.991<>435.3237<>492.4077<>512.8281<>521.1818<>528.1432<>537.4252<>552.7404
988,1,Sotalol ,Sytox Green<>60.79681<>200.4902<>242.259<>322.0839<>413.5111<>479.8771<>529.9996<>548.0995<>553.2045<>551.3481<>541.6021<>549.4918
989,1,Chlorogenic Acid,Sytox Green<>60.79681<>191.6724<>229.2643<>313.266<>406.0855<>474.3079<>519.7895<>542.5303<>545.779<>555.525<>549.9559<>541.138
990,1,L-Adrenaline,Sytox Green<>90.03497<>254.7897<>313.7301<>410.2624<>500.2974<>562.4865<>598.222<>612.145<>626.9961<>609.3604<>597.2938<>585.6914
991,1,DL-Carnitine HCl,Sytox Green<>77.50433<>232.0489<>278.4586<>354.5707<>450.1748<>511.8998<>549.4918<>583.835<>584.7632<>579.194<>571.3044<>567.1275
992,1,Asaraldehyde,Sytox Green<>89.10677<>235.2976<>291.4534<>374.5269<>469.2029<>535.1047<>566.6634<>576.4094<>579.194<>569.912<>540.2098<>537.8893
993,1,Gossypol,Sytox Green<>70.54286<>255.7179<>303.0558<>379.632<>433.4673<>461.3132<>454.8158<>449.2466<>439.5006<>435.7878<>422.7931<>415.8316
994,1,Lomefloxacin HCl ,Sytox Green<>50.58666<>194.457<>251.541<>317.4429<>378.7038<>434.8596<>475.7002<>483.5899<>477.0925<>486.8386<>485.4463<>468.2747
995,1,Indole-3-carbinol,Sytox Green<>41.3047<>215.3414<>271.9613<>349.0015<>410.2624<>455.744<>485.9104<>491.9436<>491.0154<>486.8386<>473.3797<>465.9542
996,1,Tolterodine tartrate,Sytox Green<>86.32218<>281.2433<>325.7966<>387.9857<>441.8211<>474.3079<>483.5899<>469.2029<>470.5951<>457.1363<>452.4953<>439.0365
997,1,Methyl-Hesperidin,Sytox Green<>33.41504<>180.9981<>218.1259<>266.8562<>314.6583<>348.5374<>364.7809<>375.4551<>383.8089<>378.7038<>381.0243<>386.5934
998,1,Cortisone acetate ,Sytox Green<>33.87914<>200.0261<>233.4412<>304.9122<>360.1399<>409.7983<>454.3517<>472.9156<>474.3079<>469.2029<>451.103<>458.5286
999,1,Oleanolic Acid,Sytox Green<>35.73553<>206.0594<>236.6899<>317.4429<>377.3115<>424.1854<>461.7773<>471.9874<>492.4077<>478.9489<>480.3412<>484.5181
1000,1,Streptomycin sulfate,Sytox Green<>47.33797<>226.0156<>272.4254<>353.6425<>440.8929<>498.9051<>519.7895<>531.856<>525.8228<>517.9331<>498.9051<>501.6897
1001,1,Phlorizin,Sytox Green<>46.87387<>225.5515<>279.3869<>362.9245<>436.2519<>489.6231<>534.1765<>547.6354<>548.0995<>542.0662<>521.6459<>516.5408
1002,1,Thiamphenicol,Sytox Green<>33.87914<>227.4079<>271.0331<>352.2502<>421.8649<>479.8771<>503.082<>517.0049<>511.4357<>512.8281<>494.7282<>488.6949
1003,1,Sclareol,Sytox Green<>48.26617<>220.9105<>282.6355<>388.9139<>476.1643<>557.3814<>588.476<>596.3657<>593.1169<>581.0504<>558.3096<>549.4918
1004,1,Clindamycin palmitate HCl,Sytox Green<>37.59192<>195.8493<>251.0769<>346.2169<>422.329<>481.7335<>525.8228<>537.4252<>533.7125<>529.5356<>530.9279<>514.6844
1005,1,Tangeretin,Sytox Green<>56.61993<>238.0822<>283.0996<>374.0628<>446.4621<>493.8<>517.9331<>518.8613<>531.856<>529.5356<>523.0382<>523.0382
1006,1,Mifepristone,Sytox Green<>75.64793<>215.3414<>293.3098<>451.103<>588.476<>691.5057<>744.4128<>773.1869<>777.8279<>758.7999<>745.8051<>751.8384
1007,1,Empty,Sytox Green<>40.8406<>41.7688<>60.79681<>113.2399<>207.4517<>310.9455<>414.4393<>490.0872<>545.779<>589.4042<>640.4549<>669.229
1008,1,Empty,Sytox Green<>49.19436<>162.8983<>195.8493<>258.9666<>307.6968<>348.5374<>361.9962<>368.0295<>372.6705<>374.991<>371.7423<>372.6705
1009,1,Naltrexone HCl,Sytox Green<>81.68121<>193.5288<>238.0822<>332.294<>417.2239<>479.413<>516.5408<>521.1818<>529.9996<>541.6021<>529.0715<>529.9996
1010,1,Xanthone,Sytox Green<>61.725<>177.2854<>230.1925<>323.9402<>424.6494<>493.8<>531.392<>562.0224<>574.553<>571.7684<>581.9786<>575.9453
1011,1,Probucol,Sytox Green<>64.50959<>168.4675<>214.4132<>294.7021<>386.1293<>452.4953<>487.7668<>518.3972<>537.8893<>540.6739<>536.9611<>542.0662
1012,1,Diosmetin,Sytox Green<>87.71448<>253.3974<>281.7073<>321.6198<>374.0628<>424.1854<>459.9209<>483.5899<>493.3359<>481.2694<>496.5846<>484.9822
1013,1,Bazedoxifene HCl,Sytox Green<>46.87387<>183.7827<>221.3746<>281.2433<>349.0015<>404.6933<>433.9314<>458.5286<>467.3465<>451.103<>444.6057<>439.0365
1014,1,L-carnitine ,Sytox Green<>63.58139<>238.0822<>303.0558<>410.7265<>509.1153<>598.6861<>620.4987<>632.1011<>645.56<>638.1345<>625.6038<>607.9681
