Naringin Dihydrochalcone,SG+,15.3,13.0,8.8,5.1,4.2,3.7,4.6,6.0,6.5,9.7,11.1,10.7,21.3,20.9,27.4,47.8,66.8,98.4,130.9,188.9,215.8,233.9,245.0,254.3,276.6,mKate2+,236.7,273.4,325.3,375.0,433.0,498.0,559.2,665.5,734.7,757.4,784.8,782.5,821.0,846.5,793.6,809.9,864.6,820.1,808.9,718.0,697.1,670.6,698.0,680.4,672.9,,0.06,0.05,0.04,0.04,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.03,0.06,0.07,0.11,0.14,0.21,0.24,0.26,0.26,0.27,0.29,0.291,8.78
Natamycin ,SG+,4.6,4.2,4.2,3.2,2.8,2.3,2.8,4.6,7.9,6.5,10.2,9.7,13.5,17.6,30.2,39.0,52.0,81.2,124.8,162.4,194.5,223.2,242.7,258.0,262.7,mKate2+,256.6,278.9,329.0,378.7,445.5,517.5,587.1,650.2,691.0,727.2,704.5,754.2,763.9,820.1,789.4,828.0,800.1,736.5,800.1,745.8,748.6,662.3,635.8,638.6,660.4,,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.04,0.04,0.06,0.10,0.13,0.18,0.21,0.25,0.28,0.29,0.28,0.288,7.56
Nateglinide,SG+,10.7,11.6,6.5,8.4,6.5,7.4,7.4,7.0,7.9,9.3,10.7,9.3,16.2,16.7,13.5,10.2,16.2,26.5,43.6,57.1,88.6,91.4,102.6,124.8,150.8,mKate2+,123.9,138.8,168.9,193.5,212.1,257.6,301.7,356.4,409.8,462.7,526.8,589.4,621.9,661.8,699.4,743.9,755.6,799.6,805.7,718.0,731.4,813.6,799.2,799.6,746.3,,0.08,0.08,0.06,0.06,0.05,0.04,0.04,0.03,0.03,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.03,0.05,0.07,0.11,0.10,0.11,0.14,0.17,0.168,5.18
Nebivolol ,SG+,3.2,3.7,3.7,2.3,1.4,2.3,3.7,5.1,5.6,9.3,9.7,9.7,12.1,16.7,18.1,26.5,43.2,68.2,88.2,102.1,114.6,117.4,135.5,138.3,139.2,mKate2+,253.9,278.0,320.7,369.0,423.7,481.7,524.4,591.3,660.9,719.8,769.5,805.2,828.4,885.5,870.2,887.4,914.7,909.2,899.9,954.6,902.2,863.7,852.1,834.0,864.6,,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.03,0.05,0.07,0.09,0.10,0.11,0.12,0.14,0.14,0.14,0.142,4.34
Necrostatin-1,SG+,1.4,3.2,3.2,2.8,3.7,4.2,4.6,8.4,10.2,6.5,9.3,13.0,15.3,24.1,33.4,56.6,76.1,101.2,135.5,180.1,245.0,307.7,336.0,376.4,412.1,mKate2+,226.0,256.6,304.4,349.9,385.7,447.4,511.4,589.4,666.0,715.2,738.8,780.1,851.2,902.7,952.3,857.7,905.5,824.2,875.3,835.4,854.4,820.1,747.7,739.3,749.1,,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.02,0.02,0.03,0.03,0.06,0.08,0.11,0.13,0.18,0.22,0.27,0.31,0.34,0.35,0.355,8.36
Nefiracetam,SG+,8.4,7.0,3.2,4.2,2.3,2.8,3.7,8.4,9.3,6.0,8.4,7.4,7.4,21.3,22.3,22.3,33.0,44.6,54.3,84.9,95.6,116.5,140.6,173.1,184.2,mKate2+,149.4,159.6,201.0,248.8,276.6,346.7,397.3,443.2,507.3,554.1,606.1,624.7,647.4,701.7,732.3,743.5,699.9,755.1,738.4,652.5,654.8,677.6,636.3,628.4,603.3,,0.05,0.05,0.04,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.03,0.03,0.03,0.04,0.06,0.07,0.12,0.13,0.15,0.18,0.22,0.23,0.234,5.96
Nefopam HCl,SG+,10.2,8.4,4.6,5.1,3.7,5.1,4.6,5.6,6.5,9.3,12.1,15.3,13.0,17.6,23.2,29.2,52.9,83.5,142.5,168.9,199.6,234.8,266.4,295.6,304.4,mKate2+,243.2,291.9,348.1,366.6,433.5,481.7,533.7,604.7,656.7,656.7,619.6,734.2,705.0,747.7,711.5,794.5,745.3,792.2,692.9,653.0,642.3,664.6,647.9,631.6,640.0,,0.04,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.04,0.07,0.10,0.17,0.21,0.24,0.26,0.29,0.32,0.32,0.322,8.80
Nelarabine ,SG+,3.7,3.2,3.7,0.5,3.2,6.5,5.6,7.4,10.2,11.1,8.4,8.8,24.6,23.7,29.2,35.7,42.2,61.3,90.5,136.0,170.3,216.7,247.4,296.6,310.9,mKate2+,269.2,291.9,307.7,378.2,411.7,502.6,553.7,608.4,663.2,718.9,744.9,790.8,767.6,730.0,694.8,737.9,698.5,722.6,687.8,632.1,631.2,625.6,641.4,584.8,573.6,,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.01,0.01,0.03,0.03,0.04,0.05,0.06,0.08,0.12,0.18,0.21,0.26,0.28,0.34,0.35,0.352,7.96
Neohesperidin,SG+,14.4,15.3,6.0,4.6,5.6,5.1,6.5,7.4,7.0,7.4,8.4,9.7,12.5,18.1,21.8,31.1,37.6,63.6,91.4,124.4,177.7,207.0,224.6,259.9,272.0,mKate2+,248.3,269.2,321.6,376.4,420.0,479.4,569.0,613.5,692.9,718.0,780.1,758.8,743.5,789.9,724.0,732.8,764.8,673.9,723.5,663.7,647.4,683.6,621.0,598.7,582.4,,0.05,0.05,0.05,0.04,0.04,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.04,0.05,0.09,0.11,0.16,0.22,0.23,0.27,0.30,0.32,0.318,8.26
Nepafenac,SG+,5.1,8.8,7.9,3.2,4.6,6.0,6.5,7.0,7.0,5.6,4.2,12.5,19.0,16.2,20.9,29.2,45.9,67.8,98.4,143.4,174.0,196.8,251.5,277.5,298.4,mKate2+,273.8,287.3,318.8,381.0,436.7,486.8,553.7,625.6,658.1,681.8,685.5,668.8,711.9,697.5,599.6,661.3,675.3,618.2,608.4,542.1,531.9,571.3,504.9,538.8,469.2,,0.02,0.03,0.03,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.02,0.03,0.03,0.03,0.04,0.06,0.10,0.14,0.21,0.25,0.26,0.33,0.34,0.39,0.389,8.90
Neratinib (HKI-272),SG+,12.1,14.4,16.7,25.1,32.0,38.1,42.2,51.5,53.8,67.8,74.7,96.5,85.4,88.6,91.0,87.3,87.3,84.5,95.1,92.4,99.8,102.6,97.5,95.6,98.9,mKate2+,229.3,233.0,242.7,247.8,242.3,253.9,252.5,246.9,250.6,253.4,265.5,260.4,275.7,278.0,239.0,300.7,323.5,337.4,342.5,348.1,374.5,388.9,395.9,413.5,410.7,,0.05,0.06,0.06,0.09,0.12,0.13,0.14,0.17,0.18,0.21,0.22,0.27,0.26,0.26,0.29,0.24,0.23,0.22,0.22,0.22,0.21,0.21,0.21,0.20,0.20,0.288,18.18
Nevirapine ,SG+,6.0,6.5,4.2,2.8,1.9,1.9,1.9,5.6,5.6,6.0,7.9,7.9,6.0,7.0,10.2,12.5,20.9,20.4,25.5,37.1,43.6,49.2,66.4,73.3,84.5,mKate2+,93.3,104.4,125.3,141.1,171.3,194.9,239.5,273.4,323.5,354.1,415.4,448.8,502.2,542.1,599.6,629.8,671.5,678.5,690.6,722.1,763.4,741.2,731.4,742.6,750.9,,0.06,0.06,0.05,0.04,0.04,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.03,0.03,0.04,0.05,0.05,0.06,0.08,0.09,0.10,0.101,3.72
Nialamide,SG+,0.5,0.5,0.9,0.0,0.0,1.4,0.9,1.4,1.9,3.2,6.0,7.0,7.4,5.6,9.3,13.5,17.6,28.3,42.7,56.6,66.8,97.0,124.4,145.7,151.3,mKate2+,164.8,182.4,219.1,249.7,287.7,333.2,376.8,415.4,463.6,505.9,542.1,576.9,613.5,585.7,595.0,603.8,702.6,677.1,665.1,590.8,555.5,604.7,607.5,573.6,572.7,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.04,0.06,0.09,0.11,0.14,0.17,0.20,0.21,0.209,4.10
Nicaraven,SG+,3.7,4.6,4.6,4.2,4.6,3.7,4.6,7.0,8.4,8.4,17.6,19.5,26.5,23.7,33.4,48.7,44.1,64.0,104.4,126.7,180.5,218.1,233.9,250.6,279.4,mKate2+,220.9,237.6,294.2,343.0,390.3,452.0,473.4,607.0,620.0,667.4,687.3,731.9,730.5,765.3,770.9,756.0,755.1,676.7,609.4,628.4,671.1,666.9,601.0,606.1,608.9,,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.03,0.03,0.03,0.03,0.04,0.06,0.06,0.09,0.15,0.17,0.21,0.25,0.28,0.29,0.31,0.315,7.98
Nicardipine HCl,SG+,18.1,13.9,6.5,8.8,5.1,3.7,5.1,7.4,7.0,10.7,16.2,25.1,20.0,22.7,26.0,28.3,45.5,72.9,110.0,148.0,183.3,203.7,238.1,274.7,286.8,mKate2+,237.2,270.1,305.4,356.4,406.5,443.7,508.2,576.4,603.8,625.1,659.5,679.0,720.7,767.2,779.2,780.6,683.2,776.0,721.7,680.8,705.0,676.2,701.3,677.6,640.0,,0.07,0.06,0.06,0.05,0.04,0.04,0.03,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.03,0.03,0.06,0.09,0.13,0.18,0.21,0.23,0.25,0.29,0.31,0.309,8.76
Nicorandil,SG+,6.0,6.5,4.6,5.1,4.6,3.2,4.6,4.6,7.4,8.8,8.4,6.0,12.1,13.0,19.0,22.3,36.7,50.1,70.1,91.9,116.5,129.0,152.7,173.1,201.0,mKate2+,163.8,185.2,218.1,266.9,307.2,359.7,399.1,464.6,526.8,566.2,593.6,641.4,674.3,666.4,707.7,689.6,698.0,747.2,735.6,756.9,703.6,683.6,712.4,674.3,654.4,,0.04,0.03,0.03,0.02,0.02,0.02,0.02,0.01,0.01,0.02,0.01,0.01,0.02,0.02,0.03,0.03,0.05,0.06,0.09,0.11,0.14,0.16,0.18,0.20,0.23,0.235,5.70
Nicotinamide (Vitamin B3),SG+,7.9,6.5,7.0,1.9,1.9,2.3,3.7,7.0,8.8,9.3,13.5,14.4,16.2,13.0,22.7,41.8,66.4,86.8,125.8,172.2,204.7,239.5,265.9,317.9,335.5,mKate2+,224.6,236.2,287.7,347.6,390.3,453.9,509.6,578.3,616.8,652.5,680.8,717.5,757.9,778.8,758.8,765.3,868.8,798.7,796.4,778.8,703.6,713.3,748.1,743.5,763.9,,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.03,0.05,0.07,0.10,0.14,0.18,0.23,0.25,0.26,0.30,0.31,0.305,8.12
Nicotine Ditartrate,SG+,4.6,5.1,3.2,2.8,2.3,4.2,3.7,2.8,4.6,4.6,5.1,3.2,7.0,10.2,10.2,13.9,11.6,14.4,22.3,29.7,53.8,86.8,92.8,104.0,148.0,mKate2+,116.5,126.7,154.5,179.6,207.5,233.0,268.7,314.2,364.3,418.6,467.8,515.6,569.4,618.6,618.2,689.2,760.2,803.4,834.9,808.0,646.5,769.5,783.9,759.7,757.9,,0.04,0.04,0.03,0.03,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.03,0.04,0.08,0.10,0.11,0.12,0.16,0.163,3.64
Nicotinic Acid,SG+,8.4,10.7,5.6,2.8,2.3,2.3,3.7,4.6,6.5,6.0,5.1,6.0,5.6,5.6,9.7,18.6,37.6,55.2,69.6,78.4,100.2,95.6,109.5,131.8,142.0,mKate2+,170.3,182.9,217.7,266.9,298.4,353.2,414.9,468.7,536.5,562.5,611.7,656.2,719.4,718.0,779.2,799.6,845.6,860.9,855.3,875.8,803.8,864.6,797.8,738.4,752.8,,0.05,0.06,0.05,0.04,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.02,0.04,0.06,0.08,0.08,0.11,0.10,0.12,0.15,0.16,0.159,4.94
Nifedipine,SG+,10.2,9.7,10.2,5.6,5.6,2.8,2.8,4.6,5.1,5.6,9.3,12.5,13.5,12.1,15.3,20.0,21.3,36.7,51.5,78.4,91.9,116.0,145.3,175.4,209.3,mKate2+,133.2,138.3,170.3,212.6,245.5,291.5,341.6,387.5,441.8,498.4,543.0,586.6,614.9,677.6,646.0,698.0,743.9,712.4,722.1,731.9,751.4,698.5,747.7,635.8,643.2,,0.07,0.07,0.06,0.05,0.04,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.05,0.07,0.10,0.11,0.14,0.16,0.22,0.25,0.246,6.08
Nifenazone,SG+,7.4,5.6,5.6,4.2,4.2,5.1,5.1,4.2,6.0,5.6,7.9,7.4,14.9,20.9,29.7,25.1,31.1,39.4,62.2,76.6,107.7,136.0,171.7,199.6,229.7,mKate2+,175.9,207.5,252.0,287.3,317.0,369.4,436.3,487.3,550.4,578.3,622.8,614.5,682.7,638.1,707.3,695.7,645.6,561.6,551.3,548.1,528.1,497.0,513.3,478.5,536.5,,0.04,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.02,0.03,0.04,0.04,0.05,0.07,0.10,0.12,0.17,0.21,0.25,0.29,0.30,0.300,7.08
Niflumic acid,SG+,1.9,1.4,0.9,3.2,1.9,2.3,1.4,1.9,2.3,2.3,4.2,5.6,6.5,17.2,26.0,36.2,45.5,65.0,92.8,120.7,146.2,164.8,182.4,201.9,206.1,mKate2+,229.3,249.2,296.6,342.5,403.3,461.8,545.3,609.8,668.3,717.0,766.2,793.6,818.7,813.6,894.3,850.7,888.3,866.5,868.3,890.1,841.9,863.7,768.1,782.0,785.3,,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.00,0.00,0.01,0.01,0.01,0.02,0.03,0.04,0.05,0.07,0.10,0.12,0.15,0.16,0.19,0.21,0.21,0.208,5.40
Nifuroxazide,SG+,5.1,2.8,1.9,2.8,5.6,3.7,2.8,5.6,7.9,8.8,7.9,13.9,16.7,25.5,26.0,38.1,66.8,104.4,133.2,157.3,183.3,212.6,245.0,252.9,281.2,mKate2+,264.5,293.3,334.2,403.3,464.1,522.1,568.1,632.1,696.1,730.0,750.0,782.0,764.8,784.3,804.7,762.5,785.7,737.9,775.0,718.0,717.5,685.9,669.7,679.9,649.7,,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.03,0.03,0.05,0.08,0.12,0.15,0.18,0.20,0.24,0.27,0.27,0.30,0.302,7.76
Nilotinib (AMN-107),SG+,10.2,11.1,11.1,10.7,9.7,11.1,9.3,9.7,9.7,12.1,12.5,16.2,15.3,21.8,32.5,43.2,62.2,80.3,110.0,156.4,175.4,188.4,197.7,229.7,261.8,mKate2+,258.0,256.2,291.5,360.6,391.7,445.1,491.9,519.3,569.4,615.4,643.7,709.1,715.2,712.9,706.4,674.8,705.0,724.5,685.0,714.2,733.7,629.8,685.5,601.5,573.6,,0.04,0.04,0.04,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.04,0.06,0.08,0.10,0.14,0.18,0.19,0.23,0.22,0.28,0.31,0.313,8.10
Nilvadipine,SG+,5.6,3.7,1.4,1.4,2.3,1.4,0.9,3.2,4.6,6.5,9.3,12.1,16.7,21.8,30.2,36.7,57.1,75.6,119.7,163.4,184.7,224.2,263.6,287.3,290.5,mKate2+,239.5,268.7,317.9,370.4,415.8,498.0,571.8,630.2,698.5,746.7,734.2,787.1,810.8,819.1,811.2,841.9,805.7,741.6,726.8,721.2,667.8,718.4,655.3,735.6,627.5,,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.03,0.04,0.04,0.07,0.09,0.14,0.18,0.22,0.24,0.29,0.28,0.32,0.316,7.80
Nimesulide,SG+,12.5,12.1,8.8,3.2,3.2,3.2,1.4,1.9,2.8,1.9,2.3,2.3,3.7,5.6,4.2,9.7,10.2,11.6,15.3,21.8,26.9,33.4,30.2,43.2,51.5,mKate2+,88.6,91.4,102.1,137.4,153.6,170.3,202.3,239.5,283.1,338.3,372.2,427.9,493.8,544.4,589.4,661.3,686.9,706.8,711.0,736.1,725.8,728.6,718.9,713.8,696.1,,0.12,0.12,0.11,0.08,0.08,0.07,0.06,0.05,0.04,0.04,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.04,0.04,0.04,0.06,0.07,0.124,4.62
Nimodipine,SG+,6.5,7.0,4.2,3.2,3.2,3.7,3.7,2.8,6.5,7.4,7.4,10.2,12.5,16.7,33.9,54.8,90.0,101.2,134.6,182.4,216.7,233.9,264.1,275.7,300.3,mKate2+,251.1,280.8,342.5,399.1,458.5,501.2,573.6,673.9,745.8,772.3,776.9,748.1,811.7,859.5,804.3,763.9,875.3,931.4,847.9,712.4,787.6,752.3,746.7,732.8,762.0,,0.03,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.04,0.07,0.09,0.10,0.14,0.20,0.22,0.24,0.26,0.27,0.28,0.283,7.86
Nisoldipine ,SG+,6.0,8.4,7.9,7.0,7.0,6.5,6.5,6.5,8.8,7.4,14.4,13.0,19.0,18.1,25.1,49.7,74.7,111.4,148.5,186.6,233.4,252.0,252.9,252.5,261.3,mKate2+,251.5,289.1,338.3,410.3,448.3,520.7,601.5,691.0,730.5,764.8,800.6,791.3,849.8,874.4,858.6,818.7,848.8,799.2,775.0,695.2,642.8,642.3,696.1,649.3,654.4,,0.02,0.03,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.03,0.06,0.08,0.12,0.16,0.21,0.27,0.28,0.27,0.28,0.29,0.285,8.58
Nitazoxanide,SG+,2.3,2.3,1.4,1.9,2.8,4.2,5.6,4.2,7.4,10.2,9.3,5.1,4.2,7.9,13.0,12.5,21.3,29.7,41.8,55.7,60.3,66.4,76.6,87.3,111.8,mKate2+,123.9,140.2,157.3,191.2,213.0,262.2,295.6,364.3,424.2,491.5,562.0,654.8,696.6,753.2,791.3,760.2,785.3,769.0,759.7,756.0,734.7,706.8,619.1,591.3,637.7,,0.02,0.02,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.02,0.02,0.03,0.04,0.05,0.07,0.08,0.09,0.11,0.13,0.15,0.149,3.74
Nithiamide,SG+,2.3,3.2,3.2,3.2,3.2,3.7,4.2,6.0,7.9,12.1,11.6,11.1,14.4,15.3,16.2,15.3,21.3,30.6,45.9,65.4,103.0,131.3,154.5,166.6,205.1,mKate2+,166.1,195.8,236.2,272.9,309.6,358.7,417.7,480.3,520.3,584.8,615.4,641.4,679.4,699.9,736.5,716.1,701.3,647.4,680.4,665.1,660.4,599.6,629.3,616.3,606.1,,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.05,0.06,0.09,0.13,0.18,0.20,0.21,0.25,0.253,5.24
Nitrendipine,SG+,17.2,17.2,9.7,4.2,2.3,3.7,4.6,3.7,6.0,8.4,7.0,12.5,25.1,25.1,20.0,25.1,21.3,38.5,52.0,71.0,110.9,131.3,177.7,197.7,204.2,mKate2+,201.4,223.7,249.7,292.8,343.4,387.1,436.7,500.3,550.4,609.8,652.5,667.8,686.4,771.3,737.9,796.4,739.3,761.1,756.0,790.4,723.5,755.6,708.2,709.1,721.2,,0.08,0.07,0.06,0.06,0.05,0.04,0.04,0.03,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.03,0.03,0.05,0.06,0.08,0.13,0.15,0.20,0.22,0.22,0.221,6.68
Nitrofural,SG+,5.6,7.0,7.0,3.2,1.4,1.9,3.2,5.1,7.4,9.7,7.4,11.1,9.7,7.4,12.1,13.0,14.4,20.9,39.0,45.5,53.4,69.2,82.6,95.1,96.1,mKate2+,90.0,103.5,121.6,154.1,176.8,204.2,226.9,273.8,316.1,358.7,373.6,421.9,478.0,504.0,555.1,611.7,645.6,643.7,735.6,739.8,763.4,751.4,751.8,728.6,733.7,,0.06,0.06,0.05,0.04,0.04,0.03,0.03,0.02,0.02,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.03,0.05,0.06,0.07,0.08,0.10,0.12,0.12,0.116,4.32
Nizatidine,SG+,10.2,9.7,7.9,7.9,6.5,5.6,7.4,7.0,7.4,6.5,9.7,12.1,19.5,14.4,20.0,34.3,63.6,91.0,114.2,140.2,152.2,188.0,217.7,237.2,266.4,mKate2+,216.3,250.6,284.0,321.6,375.0,433.0,495.2,574.1,598.2,657.6,706.8,765.3,800.6,809.9,815.0,819.1,890.6,836.3,810.3,794.5,754.2,717.0,699.9,728.6,664.1,,0.05,0.04,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.04,0.07,0.10,0.12,0.15,0.17,0.21,0.24,0.25,0.29,0.286,7.36
NLG919,SG+,8.4,8.8,4.6,3.2,1.9,6.0,6.0,5.6,6.0,9.3,10.7,9.3,13.9,17.6,19.5,25.5,29.7,37.1,70.1,122.1,159.6,181.5,209.8,236.2,259.9,mKate2+,172.2,207.0,245.0,277.1,319.3,363.9,425.6,479.9,549.5,592.7,646.0,688.3,715.6,731.0,750.4,772.7,765.3,818.7,801.0,734.7,799.2,779.2,763.0,757.9,763.9,,0.05,0.04,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.04,0.04,0.08,0.14,0.17,0.19,0.22,0.24,0.25,0.254,6.56
NMDA (N-Methyl-D-aspartic acid),SG+,5.1,3.2,2.3,1.4,1.9,3.7,5.6,7.0,11.1,9.3,7.4,4.6,5.6,6.0,9.7,11.1,18.1,31.6,44.1,73.8,85.9,116.5,141.5,161.5,189.8,mKate2+,150.4,175.4,201.9,233.0,267.8,301.7,363.9,415.8,455.7,507.7,596.4,607.0,572.7,593.1,644.6,643.7,665.1,706.4,583.4,635.8,581.1,595.4,589.4,567.6,597.3,,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.04,0.07,0.10,0.13,0.16,0.19,0.22,0.24,0.241,5.54
NMS-873,SG+,10.7,9.7,13.9,14.9,20.0,28.3,42.2,63.6,84.5,91.0,106.7,115.1,121.1,121.6,123.9,131.3,135.1,136.9,142.0,151.8,141.5,146.2,142.5,147.6,141.1,mKate2+,252.0,261.8,283.6,293.3,296.6,299.3,291.0,301.7,292.8,287.3,289.6,299.8,303.5,305.8,299.3,293.8,298.0,296.1,285.0,284.0,276.6,278.5,283.6,279.9,273.8,,0.04,0.04,0.05,0.05,0.06,0.09,0.13,0.17,0.22,0.24,0.27,0.28,0.29,0.28,0.29,0.31,0.31,0.32,0.33,0.35,0.35,0.35,0.35,0.35,0.36,0.357,22.72
Nobiletin,SG+,10.7,12.5,9.3,5.1,5.1,4.6,7.0,6.5,5.6,8.8,12.1,13.9,19.5,27.8,32.0,36.2,67.3,104.0,154.1,196.3,226.0,230.2,265.0,267.3,294.7,mKate2+,255.7,275.2,327.2,378.2,434.4,487.8,551.3,614.9,680.8,722.6,751.8,782.0,832.1,845.1,871.1,897.1,948.6,923.6,858.6,879.0,929.6,886.4,844.7,841.4,827.5,,0.04,0.04,0.04,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.04,0.04,0.07,0.10,0.15,0.18,0.20,0.21,0.24,0.24,0.26,0.263,7.84
Nocodazole,SG+,6.5,7.0,3.7,3.2,7.0,16.7,38.5,61.3,90.0,118.8,152.2,157.8,162.9,157.3,159.6,158.7,146.7,144.8,151.8,153.2,150.8,145.7,147.1,153.6,152.7,mKate2+,123.9,126.7,129.9,129.5,131.8,125.8,123.9,119.7,114.2,101.2,102.6,96.5,89.1,81.2,78.9,79.4,72.4,63.6,63.6,59.9,58.5,54.3,55.7,50.6,49.2,,0.05,0.05,0.05,0.05,0.05,0.12,0.24,0.34,0.44,0.54,0.60,0.62,0.65,0.67,0.67,0.67,0.69,0.72,0.72,0.73,0.74,0.75,0.75,0.76,0.77,0.768,48.12
Noradrenaline bitartrate monohydrate,SG+,2.3,1.9,0.0,0.9,3.7,5.6,3.7,5.1,5.1,7.0,7.4,9.7,12.1,15.3,14.9,26.5,45.0,65.0,96.1,110.9,147.6,168.9,213.5,255.3,330.9,mKate2+,136.9,151.3,187.5,220.0,249.7,300.7,347.6,430.2,499.8,531.9,580.1,625.6,695.2,685.5,760.2,785.7,850.2,870.2,833.1,757.9,754.2,794.1,815.4,755.1,715.6,,0.02,0.02,0.01,0.01,0.01,0.02,0.02,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.03,0.05,0.07,0.10,0.13,0.16,0.18,0.21,0.25,0.32,0.316,6.24
Norethindrone,SG+,1.9,2.8,1.9,2.8,2.3,4.2,4.6,15.3,12.5,16.2,18.6,19.5,20.4,35.3,36.2,48.3,68.2,121.1,163.4,198.6,220.4,236.2,252.9,281.2,310.0,mKate2+,229.3,276.6,318.8,369.0,413.0,432.5,480.3,571.8,587.5,655.8,672.9,721.7,685.0,691.5,679.9,665.1,668.8,687.8,613.1,592.7,570.4,656.7,649.3,595.9,607.0,,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.03,0.03,0.02,0.03,0.03,0.03,0.05,0.05,0.07,0.09,0.15,0.21,0.25,0.28,0.26,0.28,0.32,0.34,0.338,9.66
Noscapine HCl,SG+,5.1,5.1,5.1,3.7,2.3,7.9,7.9,7.9,9.7,10.2,13.9,9.7,15.8,19.5,24.6,44.6,58.5,91.4,132.3,143.9,186.6,216.3,235.3,272.4,279.4,mKate2+,246.4,272.0,317.0,351.3,397.3,471.1,528.6,589.9,627.0,708.7,709.1,789.4,770.9,786.6,765.3,823.8,807.5,824.2,788.5,744.9,801.5,692.4,720.3,743.9,744.4,,0.02,0.02,0.02,0.01,0.01,0.02,0.01,0.01,0.02,0.01,0.02,0.02,0.02,0.02,0.03,0.05,0.07,0.10,0.14,0.16,0.19,0.24,0.25,0.27,0.27,0.273,7.42
Novobiocin Sodium ,SG+,9.3,9.7,3.2,3.7,6.0,3.2,4.6,4.2,6.5,6.0,8.4,4.2,6.5,10.2,14.4,22.7,38.1,50.6,86.8,121.1,153.6,176.4,207.0,220.9,236.2,mKate2+,191.2,213.9,242.3,285.0,328.6,372.2,437.6,518.9,577.8,626.1,679.4,712.9,740.2,804.3,770.9,815.4,819.1,743.0,802.4,776.0,727.7,714.2,625.1,707.7,716.6,,0.05,0.04,0.04,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.02,0.03,0.04,0.06,0.10,0.14,0.17,0.20,0.25,0.24,0.25,0.249,6.76
